,0,1,2,3,4,5,6,filename,label,ID
42,-0.721341667,-1.929901932,-0.973959215,4.016793189,-1.291606662,-0.645451278,-0.360944128,blues.00016.au,blues,1
43,-2.328375852,-4.040770104,2.72874772,-0.617651326,-1.151051523,-1.891178265,-0.692327637,blues.00037.au,blues,1
44,2.937945996,-0.61220764,-0.000785184,0.405182351,-1.386701445,0.432400435,-1.024030366,blues.00050.au,blues,1
45,2.333877351,-0.903791833,0.158276011,-0.195643452,-1.4337684,-2.248964657,-1.252236293,blues.00046.au,blues,1
46,1.750214365,-2.446818998,1.133014331,1.737268709,-0.242602549,0.992122321,-1.206700927,blues.00002.au,blues,1
47,0.582840201,-4.543108609,6.690966081,-3.181784422,-1.984007061,-1.369834102,0.077402133,blues.00038.au,blues,1
48,-2.527638048,-3.743953592,2.913641754,-2.584712572,0.07947072,1.795574835,-0.448384983,blues.00006.au,blues,1
49,-1.557099608,-2.171946624,-1.668255365,-2.715908547,-1.226171645,0.574040352,-0.785079053,blues.00003.au,blues,1
50,3.86196556,-0.685942385,0.765303185,0.08832423,-0.432742755,-1.61198484,-1.472992785,blues.00043.au,blues,1
51,-2.998770047,-2.669367671,-1.334713295,-1.732367784,-3.370327277,-1.062504638,0.578128223,blues.00092.au,blues,1
52,0.272086362,-4.065612153,5.357245037,2.3833523,-1.862579838,-1.69496035,0.300738494,blues.00034.au,blues,1
53,-1.272392879,-2.952390563,1.929578214,-2.524848969,1.510744808,0.857432906,0.445640687,blues.00005.au,blues,1
54,3.21830347,-2.300669583,2.885029484,-2.544481644,2.208454582,-0.336862127,-0.466642122,blues.00069.au,blues,1
55,-2.434805964,-2.889814842,-0.96983589,3.63345423,-0.313640368,0.704872573,-1.411076127,blues.00023.au,blues,1
56,-1.066180142,-2.371988775,-0.054951666,0.085362124,-2.290260629,-0.219510365,-0.451936654,blues.00086.au,blues,1
57,2.073233703,-1.298746272,-0.976136764,-1.840819023,-0.389970375,0.170226131,-1.289197096,blues.00008.au,blues,1
58,4.783073615,-1.466154485,3.135567059,-1.50486978,1.879610749,-1.699203763,1.086523398,blues.00072.au,blues,1
59,-1.808967088,-3.983369522,3.417806032,-1.748526377,-1.08868881,1.303276832,-0.126201644,blues.00007.au,blues,1
60,4.737541751,0.031586627,1.122916141,-0.258978966,-0.245048858,1.106851865,-0.657253264,blues.00078.au,blues,1
61,3.69293123,-0.070816027,-0.595670186,-0.41627361,-0.022291312,1.119367568,-0.507165206,blues.00084.au,blues,1
62,-1.375326515,-4.737670942,6.093621059,0.134467455,-3.418344095,-1.211071803,2.195110226,blues.00032.au,blues,1
63,3.915766662,-0.024970812,-0.553337042,0.614274329,-0.743837213,-1.255494184,-0.44254095,blues.00044.au,blues,1
64,-0.18341362,-5.222712486,6.897426728,0.350025411,-1.363294684,-1.25813459,-0.938283264,blues.00036.au,blues,1
65,-2.607781569,-4.91537133,4.791739671,-1.671535649,-0.548205159,-1.936519957,-1.232938242,blues.00039.au,blues,1
66,-1.26825792,-1.758493463,-0.225073769,1.52376519,-1.869953124,0.274159424,-0.674632344,blues.00052.au,blues,1
67,4.306780067,-0.187441996,0.758914626,-0.007849394,-1.132137338,-1.542891812,-0.184265256,blues.00041.au,blues,1
68,3.355676691,0.114998475,-0.625107859,-1.751460025,-1.398894649,-1.719916668,-0.745123078,blues.00042.au,blues,1
69,-2.032615535,-2.396433761,-2.634211282,-0.606825144,-1.645807853,-0.401965977,-1.227683821,blues.00021.au,blues,1
70,-0.312475751,-2.197285471,-0.545796395,1.211071155,-1.354115615,-0.330728258,-1.238472243,blues.00085.au,blues,1
71,3.260131463,0.819630353,-0.09264019,-0.535524076,0.175440872,-0.636027852,-0.072269854,blues.00074.au,blues,1
72,-3.25399232,-3.404448547,0.425263984,-0.887191993,-1.964886419,0.998866892,-0.353644998,blues.00028.au,blues,1
73,-3.148709052,-2.82137707,-0.916924945,-0.551901151,-2.285707983,0.8571411,0.247354906,blues.00024.au,blues,1
74,2.299816632,-1.356041325,0.493259009,0.826616528,0.052720408,-1.837806917,-2.103929285,blues.00047.au,blues,1
75,-2.495882826,-2.934294652,-0.798482382,2.614923287,-2.188553299,0.278893259,-0.465216117,blues.00017.au,blues,1
76,-2.055780536,-2.296778263,-0.472755842,-0.860433971,-1.20220464,-0.170376835,-0.456090515,blues.00015.au,blues,1
77,3.193840831,-1.869972718,1.591440382,0.995461628,0.697502427,-0.283103829,0.86975314,blues.00070.au,blues,1
78,-0.076775256,-2.568358102,0.572316852,-1.60196243,0.038482001,1.032790136,-0.260104385,blues.00099.au,blues,1
79,1.209741299,-1.177783499,-0.801933084,0.291964232,-0.101202955,0.313966338,-0.429191836,blues.00000.au,blues,1
80,-3.735655351,-3.038816893,-1.403255971,-0.437534895,-2.333244277,-0.959440266,0.01726203,blues.00089.au,blues,1
81,5.15108928,0.595959041,1.267492719,-2.615076601,-0.595776525,0.667095428,-1.089068627,blues.00079.au,blues,1
82,-0.465201281,-4.876795906,6.746639591,0.188116778,-2.310119446,-1.105308123,-0.262226471,blues.00030.au,blues,1
83,2.847149602,0.061510816,-1.208011426,-0.995110094,0.675041597,1.024834114,-1.484425879,blues.00073.au,blues,1
84,0.2598374,-1.455622079,-0.711338195,1.147742924,-2.019064065,-0.556637876,-0.516148865,blues.00090.au,blues,1
85,-1.134844436,-3.053109014,0.818938636,2.229355649,-2.690452887,0.053813603,-1.954251697,blues.00088.au,blues,1
86,4.35572733,-0.567003786,2.045649334,0.080486378,-0.838392972,0.766500707,1.47984534,blues.00061.au,blues,1
87,5.148104429,-0.915612358,2.186161934,-1.103286811,2.180355901,-1.207896215,0.794753823,blues.00065.au,blues,1
88,-2.071157984,-3.124746656,-0.478693346,-0.094214966,-1.210365176,0.422358799,0.319027765,blues.00019.au,blues,1
89,-1.304042899,-2.022499333,-0.464516999,-1.62994235,0.870591171,0.161376746,0.189682878,blues.00009.au,blues,1
90,-1.442886624,-1.164368498,-3.00439171,-1.348562406,-0.327597045,-1.322826737,-0.154981963,blues.00018.au,blues,1
91,-3.572674813,-1.365133956,-3.260161628,-1.245907127,-0.746777739,-0.3342803,-0.858104417,blues.00026.au,blues,1
92,-0.394867267,-2.426118854,-0.448017968,0.773231732,-0.856714158,-1.24438702,-1.049652582,blues.00020.au,blues,1
93,-2.511074435,-2.692602288,-0.724314055,-1.033364212,-0.406435021,1.320141544,-0.661417938,blues.00027.au,blues,1
94,-1.846625605,-2.643832222,0.19559729,2.275891647,0.341291346,1.605415706,-0.226834362,blues.00010.au,blues,1
95,2.994449582,0.124595112,-0.065604697,-0.628391101,-0.406094128,0.711599395,0.120206276,blues.00059.au,blues,1
96,-0.167056753,-3.485345733,3.064633532,0.625402442,1.806413624,1.107942852,0.791809117,blues.00004.au,blues,1
97,4.605090189,-0.470522664,2.080704402,-1.955009586,2.143453243,-1.414657183,0.666806462,blues.00063.au,blues,1
98,3.255990703,-0.432693529,-0.003801866,-1.668373832,-1.6269216,1.60259028,0.016617804,blues.00054.au,blues,1
99,3.302753682,-1.573252847,1.609611283,-0.723963421,1.096837554,-0.42123778,0.350754163,blues.00062.au,blues,1
100,1.245718846,-0.679247881,-2.514326798,-0.864674452,1.600450145,-0.18782825,1.801078024,classical.00091.au,classical,2
101,-2.327953528,-3.14800112,-0.588420381,2.007001682,2.482712844,0.982529812,1.676633978,classical.00037.au,classical,2
102,-3.195744135,-2.79489179,-1.038424366,1.635793117,1.350441158,0.458191747,0.237107897,classical.00071.au,classical,2
103,-0.773761373,-1.59426277,0.635907263,-1.362167276,0.612756647,2.181469067,-0.723808226,classical.00056.au,classical,2
104,-3.332426854,-4.15561508,-0.990891864,0.619953506,2.331676888,-0.985176083,-1.227090318,classical.00047.au,classical,2
105,-4.943993477,-6.370593053,0.763803985,-2.99795488,0.014536518,-1.475704418,1.352122296,classical.00078.au,classical,2
106,-2.865201559,-3.067262102,-3.917165324,-0.280919269,0.479280272,-0.703859668,1.906155614,classical.00019.au,classical,2
107,-2.041395217,-3.29503702,-2.285821249,-0.833997708,1.813629719,0.691487911,1.317671806,classical.00017.au,classical,2
108,-1.288830623,-2.899476135,-2.454428814,-0.485157056,0.803555636,0.070913658,0.803329417,classical.00006.au,classical,2
109,1.193714934,-1.371102764,-2.418766354,4.03413787,2.085416902,-0.534399862,1.953210558,classical.00098.au,classical,2
110,-2.170299592,-3.118945265,-0.064166299,-0.575647886,-0.127852794,0.109944784,2.647065868,classical.00097.au,classical,2
111,-4.523807697,-6.125857937,1.740341861,0.733793375,1.194344998,-0.833164712,-0.006546043,classical.00079.au,classical,2
112,-3.613342704,-3.773302745,-0.683044295,1.50843409,1.498349834,-0.395198914,-0.824684975,classical.00081.au,classical,2
113,0.613291933,-1.520879141,-2.071303253,1.44388049,1.304002984,1.048895967,2.229208086,classical.00096.au,classical,2
114,-2.071188845,-3.673307743,-0.112891438,2.236522892,1.619058476,0.787628152,-0.423078923,classical.00028.au,classical,2
115,-1.329225962,-4.238999155,-0.625342849,0.930188299,1.171601879,1.329441559,0.441326815,classical.00025.au,classical,2
116,-3.085538156,-4.442936048,0.294122012,1.751886143,0.541277579,0.09283032,-0.536475346,classical.00035.au,classical,2
117,-3.082109056,-2.637276583,-3.264684321,0.822621705,3.47426714,-0.335085793,-0.864195202,classical.00041.au,classical,2
118,-3.33103287,-4.069164751,-0.477398858,-0.494382507,2.272495845,-1.139528148,0.533801917,classical.00036.au,classical,2
119,-3.413281579,-4.466778817,1.194885303,0.059886465,1.65290629,-0.353888385,-0.71398108,classical.00043.au,classical,2
120,2.159205879,0.733698723,-5.215608163,0.079311976,2.01282341,0.204977598,5.136080245,classical.00089.au,classical,2
121,-1.349875409,-4.260949792,0.037762136,1.902766112,1.148158105,1.053138268,0.577684474,classical.00024.au,classical,2
122,-3.982296186,-4.157414573,-1.628107938,-1.308582273,2.33136402,-0.032764513,0.957285549,classical.00044.au,classical,2
123,-0.649317536,-2.800202563,-2.295842195,-0.690432686,1.541380513,0.317110742,0.856867213,classical.00000.au,classical,2
124,-4.269730582,-5.497037786,-0.133444023,-0.319053833,2.52722354,0.371363541,-0.767820315,classical.00083.au,classical,2
125,-3.579098474,-2.99931301,0.992334583,-2.648632277,0.000881806,0.066308727,1.2125092,classical.00062.au,classical,2
126,-1.408006267,-1.238755959,0.820674999,-0.62748224,1.506862961,1.401748147,0.254289597,classical.00046.au,classical,2
127,-4.443712925,-4.54315729,-1.344658833,-1.419812694,2.137116066,-1.256468504,1.181626217,classical.00055.au,classical,2
128,-0.661646859,-1.966907559,-3.996694585,4.051169337,-0.441274509,-0.197371266,2.891781207,classical.00094.au,classical,2
129,1.724594181,-1.609122806,-5.15554395,-0.59451861,0.947494314,-1.421404544,0.246079324,classical.00099.au,classical,2
130,-2.472566539,-1.765471842,-2.259774674,2.4675034,1.408733506,-1.050592399,1.118073815,classical.00039.au,classical,2
131,-3.824054268,-4.920317788,0.120668675,-0.425511638,0.262779769,-0.539924084,-0.636000982,classical.00031.au,classical,2
132,-2.899636999,-3.043369425,-0.68592398,3.071152275,0.77606765,1.045573371,0.908287088,classical.00076.au,classical,2
133,-2.391645859,-3.735178358,-3.636353234,-0.692868892,1.413771119,-1.286651109,-0.996551522,classical.00023.au,classical,2
134,-3.341988922,-3.271151862,-2.193281359,0.826149551,1.155740559,0.918440223,1.284780844,classical.00073.au,classical,2
135,-2.598227959,-2.335237048,-4.747669312,0.574663498,5.368330002,-0.846364456,-2.762342871,classical.00040.au,classical,2
136,-0.025314084,-1.245410053,-0.790092627,-0.955030569,0.18097561,2.439982312,0.222129058,classical.00054.au,classical,2
137,-3.158467866,-2.07767262,-4.774394425,-1.417589735,2.694951814,0.421627964,0.556407018,classical.00069.au,classical,2
138,-3.042113243,-3.634049838,-0.49212321,-0.594461138,2.316666454,0.822725942,0.23318515,classical.00086.au,classical,2
139,-3.877855597,-3.355241043,-1.057514469,1.600656408,1.763370598,-0.803344027,-1.960870796,classical.00058.au,classical,2
140,-3.223580988,-3.738462054,-0.244825737,0.259886492,5.204376493,1.21601515,-0.771956389,classical.00082.au,classical,2
141,0.225204912,-3.322898575,0.710953363,2.28359899,1.265017842,0.141794812,1.71286849,classical.00004.au,classical,2
142,0.339082271,-0.282435231,-5.269201856,-0.079554664,2.407949044,0.224060092,3.460701946,classical.00090.au,classical,2
143,-4.615840692,-5.279723326,-0.170285585,1.087890949,0.428107409,-1.358884719,0.789409646,classical.00066.au,classical,2
144,-4.565361258,-5.170467337,0.265018979,-0.033329069,1.510892975,-1.729424785,-1.297624517,classical.00065.au,classical,2
145,-3.869329506,-3.345691335,-1.383693368,-0.47769406,1.411975578,-1.233118338,-0.78836542,classical.00033.au,classical,2
146,-2.704159329,-4.157006036,-3.130318434,-1.02651042,0.995710014,-1.231155284,0.656631315,classical.00016.au,classical,2
147,-1.529665709,-1.676308706,-2.456906552,-0.655053382,1.406906898,0.122944202,1.243057386,classical.00092.au,classical,2
148,-1.339402027,-2.782680653,-2.213028519,-0.203662534,0.899738586,0.303243851,2.187494385,classical.00010.au,classical,2
149,-4.239081132,-3.500814819,-0.888116418,-0.988261998,0.88757175,-1.873045897,-0.804127062,classical.00067.au,classical,2
150,0.396952946,-3.129637473,-1.846060754,-0.519243614,1.229714171,0.327357448,1.150027079,classical.00002.au,classical,2
151,-2.507466846,-1.986606651,-5.572507783,-0.815445316,1.619767236,-0.549808432,1.461340437,classical.00015.au,classical,2
152,-3.288459809,-2.718394633,-1.504470319,2.510618389,0.797904461,0.127478551,1.289382343,classical.00070.au,classical,2
153,-2.496862548,-3.636821524,1.214798125,3.051166252,1.5798032,0.958087121,-1.226921285,classical.00045.au,classical,2
154,-3.187384821,-3.733944591,-1.977116721,-0.027524237,0.034089371,-0.474609923,1.105576126,classical.00050.au,classical,2
155,-4.636258044,-3.435830163,-2.169014161,-1.669145867,0.333328117,-2.542372184,1.103222791,classical.00064.au,classical,2
156,-1.940679019,0.245347349,0.559588122,2.173979851,1.665540432,-0.175442144,1.685766792,classical.00052.au,classical,2
157,-3.539482849,-3.005307006,-2.54251806,2.70159547,0.183039113,-0.684505235,0.83079696,classical.00018.au,classical,2
158,-2.29888686,-0.72423512,-4.229681738,-0.579847325,0.187870392,-0.313276912,3.73449469,classical.00095.au,classical,2
159,-2.954956363,-3.177041582,-3.774782496,-0.81215939,1.379994837,0.198006186,1.099890123,classical.00012.au,classical,2
160,-3.678984367,-6.177226931,1.543362729,-1.133285676,0.208300029,-1.434788704,-1.026897509,classical.00032.au,classical,2
161,-3.561763055,-3.66944681,-1.30559102,-0.350081112,2.44177298,1.120932903,1.008220479,classical.00088.au,classical,2
162,-2.798910027,-3.25930961,-1.751564241,2.700799451,2.380835931,0.253489736,-0.451855244,classical.00026.au,classical,2
163,-1.501279747,-2.72299948,-1.54547531,0.886193927,1.436458092,0.176670088,0.580148737,classical.00029.au,classical,2
164,-2.650960785,-4.491803909,0.474791005,-0.055745913,2.316074305,0.417853634,-0.109091876,classical.00030.au,classical,2
165,-1.953994067,-3.345176711,-1.46990227,1.446361886,2.402841088,0.616432651,0.757495811,classical.00021.au,classical,2
166,-3.152668361,-3.337406649,0.750850037,-0.299858061,2.330400563,1.192806943,-0.083638221,classical.00085.au,classical,2
167,-1.103981162,-2.230138845,0.187341869,4.458620699,0.260398843,1.926978833,-0.010776028,classical.00053.au,classical,2
168,-3.777677001,-4.201930386,-2.268562766,1.33970801,1.115162988,-0.041006073,-0.29613521,classical.00011.au,classical,2
169,-2.434575383,-2.223364401,1.609536698,0.159921513,1.805351645,1.003267675,0.48096985,classical.00060.au,classical,2
170,-2.110064782,-2.2102929,-3.042969946,-1.857542177,1.124840159,0.284462147,0.807579509,classical.00003.au,classical,2
171,-1.359572403,-2.819961486,-1.663760608,5.266497014,1.137371747,-0.056721626,-0.042023616,classical.00007.au,classical,2
172,-1.616760941,-0.300534568,0.997679226,-0.554391889,1.353895391,0.718071891,0.220924708,classical.00049.au,classical,2
173,-3.422767369,-2.537636435,0.169510026,-0.674849329,1.294816865,-0.565100515,1.499242799,classical.00057.au,classical,2
174,-1.770066233,-2.32663291,1.274055945,2.716622063,0.229394268,1.426515441,-0.396894303,classical.00048.au,classical,2
175,-4.837982015,-5.249350078,-0.386012939,-1.166550849,0.038945315,-2.460317753,-0.440102504,classical.00063.au,classical,2
176,-3.775457269,-2.526694001,-4.596461356,2.025376201,-0.747469373,-1.242080085,0.528053811,classical.00080.au,classical,2
177,-2.40323309,-4.10058228,0.531554887,1.122474366,1.400458499,0.901421207,0.62319522,classical.00038.au,classical,2
178,-0.89535305,-3.047856261,-1.808133003,1.464351387,1.820183,0.095511419,-0.013911327,classical.00005.au,classical,2
179,-1.811614867,-3.510355636,1.266582897,4.020283495,1.713974832,2.003191065,-0.445950987,classical.00042.au,classical,2
180,-2.840216149,-2.057114914,-2.641578244,-0.869540729,2.779994572,1.359986028,1.651215773,classical.00068.au,classical,2
181,-3.79668362,-2.765023338,-3.776511051,0.281176641,0.542203347,-0.001534735,1.393289466,classical.00075.au,classical,2
182,-1.931596681,-0.793233079,-1.560989041,-0.213268005,-0.572477814,-0.512088511,-0.58247552,classical.00051.au,classical,2
183,-2.068660012,-3.277572055,-1.754174048,0.804783618,1.459254844,-0.164451628,0.226921339,classical.00013.au,classical,2
184,-2.103364604,-3.297473813,-1.748340269,0.237379682,1.282544846,-0.049436297,0.343357425,classical.00001.au,classical,2
185,-2.676971059,-3.603049382,-2.153012316,1.720310728,1.718964711,0.63962843,0.909627556,classical.00014.au,classical,2
186,-3.116945666,-3.035637602,-1.257521794,2.687934588,1.099113819,0.635027337,1.516141477,classical.00074.au,classical,2
187,-0.875095274,-2.667549691,0.42882811,0.93587214,1.238136734,0.526610383,-0.495691477,classical.00093.au,classical,2
188,-0.993424938,-3.60611785,-0.827013462,6.013668007,0.143023345,-1.193282957,-0.190695366,classical.00009.au,classical,2
189,-2.313606736,-3.55590777,-0.902678399,0.485448727,1.93599821,0.194005605,0.045543145,classical.00034.au,classical,2
190,-1.779060301,-3.864543975,-1.184118185,-0.819457896,0.996209563,0.707896191,0.977122277,classical.00022.au,classical,2
191,-4.349598535,-5.256561158,-0.742970399,0.232106051,2.341178197,0.033710488,-0.398589896,classical.00087.au,classical,2
192,-4.418412478,-5.657831198,0.617243392,1.974704646,1.9151371,-1.588383061,-1.297060863,classical.00077.au,classical,2
193,-2.800176483,-3.171457602,1.557239188,-0.010825245,1.206080441,1.469472148,1.145396499,classical.00059.au,classical,2
194,-2.435737989,-4.961368041,-1.695646246,1.318270292,1.103969032,-0.375475227,-0.054306745,classical.00027.au,classical,2
195,-2.151311579,-4.077915856,-0.607505388,1.495927926,0.859250644,0.467250053,0.814519655,classical.00020.au,classical,2
196,-3.21827287,-2.445448917,-2.254649051,0.415854932,0.178148694,-0.266591449,0.621222082,classical.00072.au,classical,2
197,-3.398548777,-3.743818402,1.997313137,1.640988765,-0.22949353,0.428482761,0.475263949,classical.00061.au,classical,2
198,-0.874380761,-2.787646384,-2.013190254,1.415055429,1.263195176,0.132657094,1.281692209,classical.00008.au,classical,2
199,-4.187518092,-5.221398741,-0.130505978,-1.419201615,2.63947081,0.396074138,-0.003197096,classical.00084.au,classical,2
200,-2.278561616,1.755032308,1.070611399,0.60654134,0.697078903,-0.64782393,1.140320185,country.00013.au,country,3
201,4.044576042,-0.657253525,0.590495875,-0.4247558,0.656426313,-0.285218925,-0.608622793,country.00082.au,country,3
202,-1.380331843,2.798697735,0.912653193,-0.338984199,-0.604535538,0.572478524,-0.048533575,country.00006.au,country,3
203,-1.931622552,0.372099165,0.756557685,-1.274197817,1.267861813,0.096251834,-0.054701304,country.00033.au,country,3
204,-2.949964661,-1.504827457,0.312870893,-1.787241071,1.140597192,-0.039461513,-0.347718918,country.00010.au,country,3
205,-1.326368751,3.534251484,-1.071340388,-1.412139054,0.38253283,0.393817353,-1.335962327,country.00000.au,country,3
206,-1.232637888,-2.106601195,-1.760149469,-0.045930527,-0.732024861,0.315332743,-0.962929843,country.00069.au,country,3
207,-1.930340627,-3.889734858,1.954389227,-0.749466765,0.339148668,0.998432662,-0.198959833,country.00016.au,country,3
208,-0.878646879,3.437043489,0.018052373,-0.184880889,-0.422847573,0.424938392,0.242331609,country.00004.au,country,3
209,-1.370341984,-3.580904023,1.084421959,2.309310644,-1.801923419,0.585208709,-0.183594183,country.00068.au,country,3
210,-2.618540541,0.27319717,1.502967626,-0.975676408,-0.348452346,0.064383411,0.349330402,country.00035.au,country,3
211,1.375612771,-1.744430986,-1.410711201,-0.15979707,0.699603405,1.508263614,0.056181993,country.00066.au,country,3
212,-3.581951739,-2.228085435,0.832279239,-1.990610569,-1.12240409,-2.233404741,0.026722192,country.00023.au,country,3
213,-2.427604105,1.250483559,0.823389253,1.148479844,0.359678976,0.615539662,0.323015873,country.00043.au,country,3
214,-0.750408358,4.47349608,-0.567221628,-0.860586112,0.757502811,0.616266859,-0.373403386,country.00009.au,country,3
215,0.774104672,-2.47967721,-0.482820626,1.233031514,-0.789175842,0.450728256,-0.269983514,country.00083.au,country,3
216,-3.694202483,-0.085531861,-1.544734504,-1.656884642,-0.922643711,0.423373787,-0.51968926,country.00044.au,country,3
217,3.722640365,-0.588691181,1.07425068,0.950581599,-0.129827688,0.604610938,-0.579411386,country.00099.au,country,3
218,-0.070527257,-2.609485048,-0.262837199,-0.052195056,0.212987478,0.770445417,-1.507336292,country.00098.au,country,3
219,-2.283236355,1.927198361,0.682358381,-1.850597033,1.175720394,0.914167872,0.748348285,country.00045.au,country,3
220,-2.928503353,-2.498353951,3.762103884,2.69273863,-1.201433817,-0.309860331,-0.087436232,country.00022.au,country,3
221,-0.89779939,3.55302412,-0.374885684,-0.647959696,-0.686402715,0.485922821,0.024641004,country.00007.au,country,3
222,-2.387699356,-0.367493739,-0.246264454,-0.169057529,0.508927963,0.906347269,0.642414478,country.00031.au,country,3
223,-1.738615699,4.047407793,2.120600384,0.194092251,0.338385108,-0.424427212,2.100277395,country.00039.au,country,3
224,3.316134764,-0.146212639,-0.469757612,-1.386446686,0.632435044,-0.03647325,-0.87130549,country.00075.au,country,3
225,-0.696206316,-1.450278496,2.182249043,1.391976066,0.611191187,0.094639026,-0.353343204,country.00015.au,country,3
226,2.646444427,-1.692802188,-0.202505199,-0.205810448,-0.405872371,-0.439504948,0.037236746,country.00050.au,country,3
227,-1.721374268,-4.889811725,4.136355651,0.640024376,0.089693644,1.164242129,-0.324886062,country.00071.au,country,3
228,-0.821526154,3.715765437,-1.109099482,0.815274872,0.402745077,0.597437748,-0.352191658,country.00005.au,country,3
